Employee_ID,Age,Gender,Department,Shift_Type,Years_of_Service,Wages,Overtime_Hours,Job_Satisfaction,Attendance_Rate,Fatigue_Score,Overtime_Trend,Attrition
EMP0751,21,Male,Production,Night,3,23307,12,4,88.9176609192563,37.91495317404608,0.22988354351826348,0
EMP0752,27,Male,Maintenance,Evening,3,22437,40,2,83.48796718023212,61.76994690666617,2.854657303189539,1
EMP0753,20,Female,Maintenance,Evening,6,15446,11,1,75.65896739272225,24.148166516194152,2.243378284775838,1
EMP0754,35,Female,Quality Control,Night,6,16391,12,4,85.23692248010143,39.86307839798128,0.4581896632927588,0
EMP0755,53,Female,Logistics,Night,4,26516,9,4,85.85752604312327,48.865535991362876,-0.6463353314049693,1
EMP0756,39,Female,Quality Control,Evening,15,32724,32,1,94.31811544780483,64.23478316049338,0.5376247128243085,1
EMP0757,51,Male,Maintenance,Night,15,44086,39,3,92.06562117380744,91.38030590854764,-1.037275994969152,1
EMP0758,25,Male,Maintenance,Night,9,30454,15,2,89.91374871824333,45.487688529473644,3.4367279915277513,1
EMP0759,36,Male,Logistics,Evening,4,34323,34,3,73.40161286657718,59.643483865252605,-0.37838036255015994,1
EMP0760,54,Male,Logistics,Night,9,44719,2,4,91.61848871991145,29.385621080749257,-0.17267571649345376,0
EMP0761,23,Female,Logistics,Night,4,26891,4,2,85.00915469063544,26.781118231321166,-4.431644850041336,0
EMP0762,43,Male,Quality Control,Night,2,29998,25,5,96.82298608318477,56.40422215114659,-0.3908696930455277,0
EMP0763,51,Female,Logistics,Evening,2,20969,10,4,97.59612802391628,28.278063117035398,1.672968275929882,0
EMP0764,23,Male,Maintenance,Night,5,24265,6,3,71.65469771805357,27.571165031614143,-2.1354451540770905,0
EMP0765,54,Male,Maintenance,Evening,4,30861,9,3,94.61924681063437,37.328099162825595,-1.5014406689856257,0
EMP0766,50,Male,Production,Evening,7,36197,33,3,71.13092171268012,54.096297373045104,1.5854220354673294,0
EMP0767,39,Female,Quality Control,Day,14,34953,2,1,81.01508877085068,16.829092103580216,-2.9533144470361066,0
EMP0768,38,Male,Production,Day,11,20454,7,4,86.26899926863237,13.416023825203087,2.115602015083837,0
EMP0769,23,Male,Maintenance,Night,5,18150,30,2,74.44302395881382,57.739604063651925,-1.064287780346204,1
EMP0770,23,Male,Production,Evening,6,41181,10,3,92.3894143770723,30.49971065019232,-0.7771364409824059,0
EMP0771,21,Male,Maintenance,Day,10,30386,6,3,70.25064112516415,16.859490346171903,-2.2477568102511882,0
EMP0772,47,Male,Production,Night,4,21414,1,1,75.05797145302111,32.172593511905944,0.7560925208557664,1
EMP0773,28,Female,Logistics,Day,13,19657,5,2,87.42390489560427,17.103509737727883,4.91974397005876,0
EMP0774,47,Male,Production,Day,12,38331,40,4,91.43162686111877,79.69922500868702,1.562994478921264,1
EMP0775,48,Male,Logistics,Evening,2,25486,31,5,97.49929308081748,63.893619184722425,-1.7285705238810716,0
EMP0776,41,Male,Logistics,Evening,13,39327,19,1,91.16489955803871,40.917613119384214,2.271241170982952,1
EMP0777,26,Male,Quality Control,Day,10,35046,33,4,90.15337810764598,56.41463188660671,-0.6333590918684989,0
EMP0778,20,Female,Logistics,Day,9,35866,15,5,81.83023439051993,32.71734564172982,2.7489699628551185,0
EMP0779,48,Male,Logistics,Evening,10,36181,24,3,70.03853276580404,46.70312337369942,1.6133528043287257,1
EMP0780,54,Male,Production,Night,15,29894,11,3,73.60477776206866,39.040557087343096,-5.8862831309434664,0
EMP0781,53,Male,Maintenance,Evening,7,36452,6,2,86.03663634268118,23.055199927010463,-2.008159265910055,0
EMP0782,41,Female,Quality Control,Day,4,20480,38,5,90.25389657533259,54.67708600617334,1.8887704456707795,0
EMP0783,48,Female,Logistics,Night,3,23033,16,3,82.52344851689388,49.29039204208774,0.3033145442900351,0
EMP0784,23,Male,Quality Control,Day,10,15983,10,3,91.92037034585171,10.16935648024487,-2.047511895415701,0
EMP0785,19,Male,Production,Night,14,36991,5,2,85.65586885996537,26.565296564663097,-1.2671790309876254,0
EMP0786,37,Male,Logistics,Day,15,23543,22,4,72.22528586782937,44.72644878067625,-3.812473240178761,0
EMP0787,45,Female,Production,Night,3,24916,26,3,75.76048752903847,60.615617696780824,-0.17674657505279204,1
EMP0788,28,Male,Quality Control,Night,9,25143,5,1,95.1999466973183,36.48557935093436,4.421379452031529,1
EMP0789,21,Male,Production,Day,5,40855,37,1,91.74738239873318,52.39749550290756,1.6098667814646512,1
EMP0790,32,Male,Quality Control,Night,13,30581,1,4,96.84285961037484,28.85630340815916,4.380834002376846,0
EMP0791,23,Male,Production,Evening,15,16907,21,5,73.5267174736281,44.475685282034604,1.7647941795799604,0
EMP0792,47,Male,Quality Control,Day,3,44424,19,2,99.70667603845222,29.319833758446553,2.0549586867053833,0
EMP0793,55,Female,Maintenance,Evening,15,38308,24,1,76.282201418498,65.55397149520266,3.9481573754900476,1
EMP0794,19,Male,Production,Day,5,24216,14,1,70.35339628859926,24.48127357248017,0.7545265186844528,1
EMP0795,32,Male,Production,Night,2,23737,28,4,99.92268817160662,59.01257988922184,-0.37445464301376047,0
EMP0796,28,Male,Maintenance,Night,11,28757,7,5,78.43221656335339,24.064564026079918,2.0653150332440244,0
EMP0797,25,Female,Maintenance,Night,4,19174,36,5,90.0405835753768,72.89990986170163,2.9076804742437696,0
EMP0798,43,Male,Production,Day,10,44931,32,4,75.30046942528915,55.9629656380502,-0.9599292854244179,0
EMP0799,22,Female,Maintenance,Evening,2,41957,21,1,87.40685596597424,41.413227642698324,-1.4431381646800585,1
EMP0800,23,Male,Logistics,Evening,2,40464,4,2,97.12104959363677,14.1110192188802,0.27771206486176037,0
EMP0801,43,Male,Quality Control,Day,12,30708,38,1,79.60543502285316,68.76612655057546,1.6629977338633242,1
EMP0802,21,Male,Quality Control,Day,8,38649,17,5,90.10761928133078,27.761850836683767,1.5961820973231233,0
EMP0803,36,Male,Quality Control,Evening,1,24297,37,1,75.63710766395249,58.025179413797645,-2.8483352003751983,1
EMP0804,37,Male,Logistics,Evening,14,42125,36,2,88.74386196156176,65.6531925217518,3.8232121341266434,1
EMP0805,50,Female,Maintenance,Evening,7,16990,29,3,80.09351055452531,46.66261173313361,-1.2823298587937009,0
EMP0806,37,Male,Maintenance,Evening,5,20596,30,1,76.33624775763855,59.16885315445695,-0.5301299937771587,1
EMP0807,29,Male,Production,Day,15,31374,9,4,79.39546152110906,14.403498848586825,-1.8053087199756395,1
EMP0808,18,Male,Maintenance,Day,11,35382,14,3,75.36523205523397,25.416801774579003,5.396657671874175,0
EMP0809,43,Female,Production,Night,8,18775,17,4,97.05748323513649,55.67037490762302,0.4841413405759347,0
EMP0810,31,Female,Logistics,Evening,1,42388,22,4,81.91560658951387,39.45625652366,-1.7019501613631298,0
EMP0811,55,Male,Quality Control,Night,11,40496,32,4,77.35837914923101,79.30628129256058,1.7278470999248918,1
EMP0812,54,Female,Quality Control,Day,7,36029,15,1,83.45223523047798,31.133052166569232,1.5382715586200661,0
EMP0813,28,Male,Quality Control,Day,5,33445,37,5,79.61608500419487,69.86597401032793,-0.3754540471597678,0
EMP0814,53,Male,Maintenance,Night,4,35871,34,3,92.33257761439978,74.77423693400893,1.6812134255667663,1
EMP0815,30,Female,Production,Evening,7,30706,33,2,99.13659735656483,56.297535072466545,-1.6505839216617288,1
EMP0816,20,Female,Production,Evening,10,29645,27,5,83.1410097009294,52.93619225197644,-0.9858365498985046,0
EMP0817,50,Male,Logistics,Evening,15,28668,1,1,95.83100199916721,14.32105135188182,-4.020433309132126,0
EMP0818,23,Male,Maintenance,Evening,2,44645,29,4,86.97589220678859,48.89275242935496,-2.6479021684391255,0
EMP0819,27,Male,Logistics,Night,12,30960,12,2,74.717069952827,36.010800746481046,3.6152616113413716,1
EMP0820,22,Female,Production,Night,15,43215,40,3,90.71868226244024,79.176967339085,3.282857255444629,1
EMP0821,40,Male,Production,Day,1,26357,15,5,85.4030349137746,37.21090065622427,0.13157729729792503,0
EMP0822,27,Male,Quality Control,Evening,1,19435,4,5,89.5181956975631,6.729561272702114,3.325862894379675,0
EMP0823,19,Male,Maintenance,Evening,11,34028,27,2,96.69062237714995,49.4154032947521,-0.32014897321660957,1
EMP0824,30,Male,Production,Evening,12,30804,38,1,83.21303711968139,71.12451797327022,-0.4868206051358159,1
EMP0825,19,Male,Quality Control,Night,1,44428,19,3,97.03532869652066,48.26724287495898,0.11302129693111274,0
EMP0826,37,Female,Maintenance,Evening,15,32429,23,2,92.52007042844964,53.44932584716767,-0.24984319064713084,1
EMP0827,18,Male,Logistics,Night,12,29626,26,4,84.65814777633955,57.22827335120738,-0.43039264712036085,0
EMP0828,54,Male,Maintenance,Evening,5,43132,29,3,88.0966640697389,58.37724278907027,2.2867962142991054,1
EMP0829,26,Male,Maintenance,Evening,10,22951,26,5,79.76743397557034,52.16164773506672,0.3002713079124062,0
EMP0830,34,Female,Production,Day,7,21449,25,2,99.50791899216323,44.796569074756746,1.424963528867609,1
EMP0831,26,Male,Production,Evening,2,34065,6,5,90.02053489151189,17.247956308597644,2.062761050554662,0
EMP0832,28,Male,Maintenance,Evening,10,18199,37,5,71.3154055748989,68.68072019793189,0.7763715913094669,0
EMP0833,32,Female,Production,Day,8,21768,4,5,79.79865717244026,9.137358533916775,-1.9405426518164777,1
EMP0834,41,Female,Production,Night,4,24130,22,1,88.69943301277172,53.14411423990337,-2.7057317779280776,1
EMP0835,55,Female,Production,Night,12,38824,27,5,71.6899983339772,63.86002989117193,0.2975612696146104,0
EMP0836,52,Female,Quality Control,Evening,3,44519,33,4,70.71652573957428,71.66534580083204,-0.34251260964986896,1
EMP0837,47,Male,Quality Control,Night,10,23633,14,4,83.50072718583408,29.29491822007143,0.17478285784024342,0
EMP0838,48,Female,Maintenance,Evening,11,33934,31,3,79.9807053907801,63.077994173814716,-0.03210807849717238,1
EMP0839,22,Male,Production,Day,8,19225,25,5,83.14895824099497,42.07135907100111,5.167147320333134,0
EMP0840,31,Female,Quality Control,Day,2,31980,30,5,77.88079929640016,42.7956477038094,-2.660452511282676,0
EMP0841,28,Female,Maintenance,Evening,11,21054,18,2,74.94153240828943,39.148633895680014,-3.9798925396422495,1
EMP0842,26,Female,Production,Day,11,16505,8,1,90.67430070941013,19.578759959157658,0.6647536670392193,1
EMP0843,51,Male,Logistics,Day,13,24053,28,3,85.43713348803402,55.148196156787,-0.7528451091763906,1
EMP0844,29,Male,Production,Evening,3,30749,38,5,76.004626337481,54.540859684775256,0.6321357394599024,0
EMP0845,52,Male,Production,Evening,12,25832,3,2,79.58768278779995,26.73194705927219,1.1677660445680023,0
EMP0846,52,Female,Quality Control,Day,3,44670,2,1,87.75423722989979,9.711316476575796,2.568209390357795,0
EMP0847,18,Female,Maintenance,Night,10,31344,28,3,72.16688044817434,64.03283873376589,-3.0144516407678768,1
EMP0848,39,Male,Maintenance,Night,11,37852,10,3,74.42359027798538,41.50536890341143,-1.113435795714326,0
EMP0849,46,Male,Quality Control,Evening,1,38620,32,5,72.19736812322171,57.81651457190354,0.8575225177615277,0
EMP0850,25,Male,Production,Evening,6,43307,37,3,94.36951998142357,68.80229976175775,1.540927191374453,1
EMP0851,28,Female,Logistics,Night,2,29783,10,2,92.57227699636027,33.67253379543821,4.3868991005767715,0
EMP0852,54,Female,Production,Day,1,16551,26,3,92.59938795637771,39.44311410330921,1.9114079422277344,0
EMP0853,31,Male,Production,Night,2,30154,32,4,91.48976030428085,75.0387096276389,-0.11357719177255424,0
EMP0854,47,Male,Logistics,Night,12,42812,20,2,90.08156271009608,50.5247751849188,-1.7808715058853233,1
EMP0855,52,Female,Quality Control,Night,6,28799,38,1,84.30975746134524,78.12753268630973,-1.1285797054380384,1
EMP0856,38,Female,Maintenance,Night,14,41312,30,1,89.26834490521345,65.58467065981638,-1.185405645914213,1
EMP0857,54,Male,Quality Control,Evening,4,21852,37,5,71.15084664363924,72.66118362663694,1.3104672570275213,0
EMP0858,22,Male,Quality Control,Evening,6,16449,1,5,88.64393267970354,10.61364794588949,0.513994891171661,0
EMP0859,36,Male,Production,Day,12,37337,26,4,93.33633116610632,48.940334623535854,-2.647299141684358,0
EMP0860,31,Male,Maintenance,Day,9,39840,35,1,85.01075081153171,52.00255316735671,-0.871802938180866,1
EMP0861,43,Male,Maintenance,Day,13,39426,10,1,80.7253998528171,19.88806814784633,1.7550951069028413,1
EMP0862,21,Male,Quality Control,Day,10,17659,17,1,78.32280204402937,29.12001463839233,0.703324709948118,1
EMP0863,42,Female,Logistics,Night,12,22509,0,1,89.28406150486248,32.88943646329353,1.137289232025541,1
EMP0864,42,Male,Quality Control,Evening,10,39277,34,3,90.78403595889726,63.830937307931215,0.7658434201145261,0
EMP0865,35,Female,Logistics,Evening,8,38829,34,2,96.12902799587627,68.42611131830816,3.2528614692177187,1
EMP0866,25,Male,Maintenance,Day,1,17721,30,2,80.27002247382973,50.19277584392159,0.4720861276487401,1
EMP0867,31,Male,Quality Control,Day,13,41038,27,4,93.09316922156756,44.28170681281216,-0.772045595741396,0
EMP0868,49,Male,Production,Night,8,27444,38,3,86.84067472568015,80.56637787942779,-1.831510082267121,1
EMP0869,55,Male,Quality Control,Night,9,24637,0,1,96.48509472034237,25.157901439855593,0.4992189164194236,1
EMP0870,50,Female,Maintenance,Day,6,25490,24,1,85.83436324886863,49.018228694803696,-4.881408029550168,1
EMP0871,40,Female,Production,Evening,10,17925,37,5,85.52889485193901,75.37305633788277,-0.36857800366542387,0
EMP0872,32,Male,Production,Evening,15,24824,19,5,87.33631244322727,41.69840423843161,-0.4116797198426879,0
EMP0873,50,Male,Logistics,Evening,5,41950,2,4,92.47946065427303,23.935388393708777,-2.728941707234562,0
EMP0874,42,Female,Production,Day,6,38488,1,1,98.94071436485383,5.076051311851573,-1.8565316773119918,0
EMP0875,34,Male,Production,Evening,13,44566,17,4,72.20690062647297,35.22684745592984,1.6193150602964825,0
EMP0876,50,Male,Quality Control,Night,6,21240,9,3,71.60303807173051,34.87848732896167,0.46142349814992517,0
EMP0877,19,Female,Maintenance,Night,9,31896,4,2,98.12651012222015,26.372222954374262,0.203576667414655,0
EMP0878,31,Male,Logistics,Day,4,15215,8,1,85.89626876554618,16.40520807410293,0.6126950678640453,0
EMP0879,23,Male,Quality Control,Night,2,22299,1,3,88.44709043700809,24.74886468517098,0.1852551758978471,0
EMP0880,23,Male,Production,Day,11,26523,33,1,84.47270804784186,49.44499144183779,2.485725125716629,0
EMP0881,20,Female,Production,Evening,11,25364,37,5,72.80972357822424,64.71515486660641,0.2468583634072975,0
EMP0882,24,Male,Logistics,Evening,9,18153,30,4,93.04268135256,58.23428955506128,-2.916426227637501,0
EMP0883,25,Male,Maintenance,Evening,2,38834,9,5,92.4167393526576,13.173486124796948,3.2602599297488206,0
EMP0884,32,Female,Logistics,Night,10,16706,11,2,79.35109964478436,48.508156536651015,0.7406805346576915,1
EMP0885,46,Male,Quality Control,Day,9,25298,35,5,79.187177356852,60.28424057560063,-1.1785074615901354,0
EMP0886,50,Female,Logistics,Evening,2,16567,20,1,95.13524142716555,34.874800431619136,-2.506803436590037,0
EMP0887,47,Male,Production,Day,12,25400,5,5,72.1707177322398,17.690469492883928,0.7918284419160908,0
EMP0888,44,Female,Quality Control,Evening,8,41907,2,1,96.43315445069697,16.967217339865755,-0.23434400994875093,0
EMP0889,53,Male,Production,Night,9,25345,9,2,77.69985069687743,38.690528102137534,3.1482935720648175,1
EMP0890,46,Male,Maintenance,Night,12,16128,4,5,87.78954243266482,35.15595556463333,-0.6918145613336557,0
EMP0891,55,Male,Production,Day,10,34894,25,4,98.07982537005333,52.23722485713528,-1.6747615793649338,0
EMP0892,50,Male,Production,Night,9,43899,20,4,90.34367504609939,56.48938095511922,1.791592436471857,0
EMP0893,54,Female,Logistics,Night,10,22867,25,4,82.4328943740111,65.55077816973323,1.8505637854336627,0
EMP0894,44,Female,Production,Day,9,43229,37,5,90.68602626716245,63.778207752809564,0.337302735220391,0
EMP0895,50,Male,Quality Control,Evening,2,33749,25,5,80.31938908949111,61.377454246200244,1.3527140953498167,0
EMP0896,21,Male,Quality Control,Night,4,20583,7,5,78.31775249047558,22.304019908211167,-0.0753742414844758,0
EMP0897,39,Female,Maintenance,Day,7,19897,4,1,99.90049833804039,14.498258371079483,0.46773020201849397,0
EMP0898,19,Female,Quality Control,Night,12,37102,14,2,92.52370693539363,40.125123155943896,2.329981765127846,1
EMP0899,27,Male,Logistics,Night,2,21001,15,4,89.34159932145452,46.96640203032296,1.250636668043006,0
EMP0900,22,Male,Maintenance,Night,1,26113,0,1,80.65868929657957,15.180730612875502,-0.3385488766652494,1
EMP0901,27,Male,Quality Control,Night,3,19567,15,4,71.47482487465145,34.18163698801732,2.704725091852301,0
EMP0902,50,Male,Logistics,Day,12,24271,36,1,70.93170628105467,64.78411508049096,-4.7297107455830245,1
EMP0903,55,Male,Quality Control,Day,4,29348,2,5,86.62543766346397,15.40615246109302,4.10414662284387,0
EMP0904,30,Male,Quality Control,Day,8,26703,30,4,92.86098163117154,58.447997047238246,-3.4119181897814705,0
EMP0905,48,Male,Production,Night,6,28329,12,5,86.12137571331564,36.24818976837457,-1.254185649544592,0
EMP0906,53,Female,Quality Control,Night,11,17741,15,4,95.22355215817343,53.8734688335836,-0.08183507039013808,0
EMP0907,41,Male,Quality Control,Night,2,34404,20,3,71.00279599279665,65.03707182013561,-0.29296134145632274,1
EMP0908,32,Male,Logistics,Day,15,21256,1,1,81.00256229277821,6.011175562387615,2.0128220800531094,0
EMP0909,46,Male,Logistics,Night,9,15228,26,3,77.11211173522534,56.745288902533886,-2.1156732372204687,1
EMP0910,25,Male,Production,Evening,14,39746,37,1,83.41818904471366,63.46512816813314,0.5215336349661264,1
EMP0911,22,Male,Quality Control,Night,2,31678,25,2,72.17129179582368,56.9700248368569,-1.156424196439508,1
EMP0912,46,Male,Production,Evening,13,19284,37,4,98.62394924713217,72.51893937503458,0.5902819586748332,0
EMP0913,21,Male,Quality Control,Night,15,40001,24,2,76.69766203208083,52.243026350809764,-0.12954451959575303,0
EMP0914,29,Male,Maintenance,Day,12,28264,10,2,97.66923326450754,28.57599267073671,0.18587130536595572,0
EMP0915,19,Male,Maintenance,Night,5,28390,7,1,82.77679465110046,23.72733842495969,-1.0998496649286913,1
EMP0916,44,Male,Production,Evening,12,38185,7,3,99.56572399765653,15.603974239136,-1.0201279001921648,0
EMP0917,48,Female,Production,Evening,4,15918,32,5,86.62175150380632,68.1335521214366,0.5745450280548539,0
EMP0918,53,Male,Production,Night,13,26445,6,1,97.92498592527423,23.226894843969003,1.8874310115120887,1
EMP0919,53,Female,Logistics,Evening,7,15498,37,5,70.16046966082669,70.07935115563642,-1.1965586683956955,0
EMP0920,43,Male,Logistics,Evening,8,17809,20,2,92.447164185427,59.18840564604024,-1.7375350891458194,1
EMP0921,44,Male,Logistics,Day,5,19961,7,5,97.09151959307546,19.239782235200344,1.226920331343674,0
EMP0922,22,Male,Production,Night,10,24017,20,3,74.19161700936863,43.79616174651875,-0.0650077861153788,0
EMP0923,37,Male,Quality Control,Night,14,18779,19,1,72.88377555196455,50.61301268106603,1.660996267971904,1
EMP0924,28,Female,Maintenance,Night,14,25050,7,3,82.73717821557867,30.845996056902333,-1.8115944267422952,0
EMP0925,27,Female,Production,Evening,5,17118,30,3,98.01036718398805,56.20324970176558,-3.5588778508468617,0
EMP0926,55,Female,Logistics,Night,2,21391,28,1,86.27159680571316,71.3113149107981,-1.0660081636526686,1
EMP0927,23,Male,Logistics,Night,8,15145,8,3,85.82369391165196,26.404444158161304,-1.532705218530032,0
EMP0928,25,Male,Production,Day,14,28929,14,4,74.23378354897966,34.437740276183966,-0.15757680016059983,0
EMP0929,40,Male,Production,Day,2,39326,29,4,70.02368533279656,52.72557142186309,-1.273690428540779,0
EMP0930,43,Male,Logistics,Day,10,44991,25,4,94.30420272236384,49.73397023200902,1.4820339026728984,0
EMP0931,29,Male,Quality Control,Evening,12,29917,9,5,72.62723688958715,21.15925300122179,-0.5763005248450325,0
EMP0932,43,Male,Logistics,Night,6,19565,28,3,89.01549456205971,72.03191068497766,0.30094899754780197,1
EMP0933,30,Male,Logistics,Day,8,43153,15,1,97.43849363545574,27.214737955934677,0.3152691168818879,1
EMP0934,35,Male,Production,Day,6,31576,35,1,76.25955739475293,60.88776256746766,0.3899101848243747,1
EMP0935,42,Female,Quality Control,Day,4,36571,19,5,89.95818508710732,32.23446961406445,-0.04825822090994681,0
EMP0936,50,Female,Logistics,Night,13,21637,36,1,72.36095730122528,74.01534186798936,1.021201380820627,1
EMP0937,29,Female,Logistics,Night,4,43464,21,4,88.1126543151284,55.741026532264414,-1.591310267651615,0
EMP0938,53,Male,Maintenance,Night,6,23243,6,3,74.91795162859609,32.38196584896307,2.798835853307766,0
EMP0939,21,Male,Production,Evening,14,17410,22,1,92.07860681545534,37.93088456247812,-0.4730747667370704,1
EMP0940,22,Male,Maintenance,Evening,15,16820,40,1,79.03693884381724,66.18408328986486,-2.6230982757973633,1
EMP0941,54,Female,Maintenance,Day,13,34348,39,2,83.90173026413939,72.7947653585871,0.3761467139835461,1
EMP0942,25,Male,Logistics,Night,4,17521,28,2,87.98291626082866,58.854810693981946,-1.70236096489497,1
EMP0943,45,Male,Production,Day,8,41445,15,2,75.13820231998719,30.91172534198918,1.33066906901775,1
EMP0944,48,Female,Quality Control,Night,9,33952,37,3,92.24913455852862,80.17513875143548,4.419211152084755,1
EMP0945,26,Male,Logistics,Night,1,20882,27,4,79.07921021910444,51.11325556994851,-1.5731441831157003,0
EMP0946,46,Male,Quality Control,Night,13,16867,37,4,89.87115579738261,72.3443679731324,0.6647446664479696,0
EMP0947,31,Male,Quality Control,Evening,4,22465,30,4,74.7484915209812,57.88138944623782,-3.511011177409255,0
EMP0948,39,Male,Production,Evening,4,38986,13,3,90.6435297761905,28.61485319423651,0.9078104588826944,0
EMP0949,28,Male,Maintenance,Night,2,42314,32,3,73.84564218431385,73.88362455640208,-1.7714275995993798,1
EMP0950,40,Male,Production,Day,6,26461,8,2,82.76069488809951,24.834035521252723,-1.2496692368689648,0
EMP0951,18,Male,Quality Control,Night,3,34583,26,1,77.4161822121663,61.19584333177719,-2.202572979679656,1
EMP0952,54,Male,Logistics,Night,7,42155,23,5,92.45125748284548,69.39885893656299,1.464302452109471,0
EMP0953,38,Female,Quality Control,Day,13,21103,12,5,77.86105013520624,25.184553361284085,2.014608714946525,0
EMP0954,43,Male,Logistics,Night,11,27197,25,1,96.45151919186189,64.34440962951919,0.046770429317015326,1
EMP0955,53,Male,Logistics,Day,11,44511,28,2,96.75460634219839,49.67799511701985,-1.7288534106714393,1
EMP0956,40,Male,Production,Evening,5,30424,27,1,75.89323945668357,65.76184956434362,3.1790460722077247,1
EMP0957,18,Female,Quality Control,Evening,4,31053,27,1,88.41537835023172,59.0181682621801,-1.5008202555093124,0
EMP0958,32,Male,Maintenance,Day,5,15240,7,5,72.63152925159893,16.95940217258896,-4.324064599854878,0
EMP0959,38,Male,Quality Control,Evening,8,34824,22,2,81.74611298804888,47.532931149525965,0.9167780199141368,1
EMP0960,26,Female,Quality Control,Evening,3,19631,28,3,91.39965188503817,58.99648799682403,-2.2095493472830334,1
EMP0961,26,Female,Maintenance,Day,14,24599,4,5,89.78269740549749,10.464302475929465,1.9772175869983495,0
EMP0962,27,Male,Production,Evening,7,26694,6,3,88.74102008219825,16.116879646001475,-0.7622753933468377,0
EMP0963,43,Female,Quality Control,Night,15,43614,35,2,78.4762259098733,80.46994875503441,1.2074264810883923,1
EMP0964,52,Male,Quality Control,Night,14,39658,40,1,81.34074848303206,85.79219623041836,2.803000693104316,1
EMP0965,42,Male,Logistics,Day,6,20077,26,4,73.08838434100859,48.3149722482263,-2.417717729241444,0
EMP0966,43,Male,Quality Control,Evening,12,18768,1,4,91.57068461300803,10.928643284660172,-1.131874261784811,0
EMP0967,28,Male,Maintenance,Night,1,24142,24,2,85.1166639037382,48.011639258183024,-0.15134214531412687,1
EMP0968,55,Female,Logistics,Night,13,22995,8,4,91.26296897036964,39.1807120493955,3.075102638068687,0
EMP0969,19,Male,Production,Evening,7,40186,26,3,77.46830574390619,52.324810207470996,-1.316765435880891,1
EMP0970,24,Male,Logistics,Evening,14,44245,0,4,79.73314685905198,8.670966254619792,-1.1890073918980144,0
EMP0971,35,Female,Maintenance,Night,13,37813,22,2,80.02646011780344,62.182147597794334,0.9562811511116168,1
EMP0972,44,Female,Maintenance,Night,7,28276,9,2,70.77227229241649,33.78041837292228,-1.1544574514211419,0
EMP0973,51,Male,Logistics,Day,14,34989,24,3,80.2314361849187,40.9264777251704,0.30505176579523313,0
EMP0974,44,Male,Production,Day,15,27746,2,4,94.09913720554101,11.463848464019344,-3.1030748419362535,0
EMP0975,34,Male,Logistics,Night,12,26475,5,4,96.91895487249215,28.887037123243548,4.428659885113193,0
EMP0976,41,Female,Production,Day,1,33557,5,1,85.54654946907783,19.549843656676114,-2.6954184606188067,1
EMP0977,42,Male,Logistics,Night,9,43060,1,5,83.66505085657661,21.025185879680073,-0.6435054079804167,0
EMP0978,24,Female,Maintenance,Night,6,41098,17,2,70.92473856098111,52.140471184074485,-0.06496207168418923,1
EMP0979,23,Male,Quality Control,Day,15,21568,22,1,96.37613012756148,47.43458481254127,3.8253762687135913,1
EMP0980,41,Male,Quality Control,Day,12,17601,1,2,70.39030640277618,9.504279865158292,-2.64969156186548,0
EMP0981,50,Male,Production,Evening,2,34041,11,1,98.34250240630635,37.74855210092159,3.9674082709575025,1
EMP0982,46,Male,Production,Evening,5,21080,21,5,84.67648746064272,40.4175146468737,1.5143536422040451,0
EMP0983,39,Male,Production,Evening,13,28854,36,1,80.2580348072418,72.17610770590957,0.8341906488464921,1
EMP0984,43,Female,Maintenance,Night,11,38709,19,2,97.7265530452798,57.33638204279731,-1.9692673740359108,1
EMP0985,45,Male,Logistics,Day,4,17159,38,4,70.7317297933029,70.3171864009494,1.1422824840761474,1
EMP0986,38,Male,Maintenance,Night,7,42025,23,2,87.44274684607261,57.02218455564853,-1.4469732448396,0
EMP0987,24,Female,Quality Control,Day,8,35214,19,3,86.46797573498013,18.528755293789843,2.5333225063968245,0
EMP0988,34,Male,Production,Night,11,23313,0,3,76.57961203634146,18.591364281739352,-1.9421240582154662,0
EMP0989,37,Female,Logistics,Evening,14,19368,0,3,82.86662294050632,9.27041991157699,-0.22631698891216795,0
EMP0990,37,Male,Quality Control,Evening,15,16317,16,3,89.5679201783131,31.50872530969761,-1.110546176026343,0
EMP0991,39,Male,Quality Control,Evening,11,35877,0,5,91.81393590645783,13.411215022735332,-1.9750459248539893,0
EMP0992,45,Male,Quality Control,Night,1,42094,29,4,70.02150576119739,65.40518277239383,1.4826396338158285,1
EMP0993,24,Male,Maintenance,Day,5,28272,40,4,98.10560290273045,60.67693995117489,1.070917494819267,0
EMP0994,18,Female,Production,Day,15,16230,2,2,74.93576117178438,1.3059992587609006,2.4180203978019943,0
EMP0995,49,Male,Quality Control,Evening,3,32517,10,1,77.00741302667078,26.22243507257386,-3.559750216416335,1
EMP0996,30,Male,Production,Evening,1,38991,23,2,77.90420337081545,51.10749605924964,2.1283414046820877,1
EMP0997,47,Male,Maintenance,Evening,12,16301,21,2,71.13460409656106,42.59487472686253,5.010897810713788,1
EMP0998,40,Male,Quality Control,Evening,3,43610,25,2,73.69156370770975,47.925306467833636,-0.9032821783538938,1
EMP0999,36,Female,Maintenance,Day,14,30927,12,2,99.59049768832486,22.916511924883768,3.7902972242179396,0
EMP1000,49,Male,Maintenance,Night,6,16910,0,4,79.45650212131858,26.4949675690471,-0.5263225441196532,0
EMP1001,47,Male,Production,Night,14,39466,23,1,73.45903271017148,61.181247442642665,-2.744819475122614,1
